timestamp,RSI,MACD,Signal_MACD,Hist_MACD,StochRSI,ADX,Sinal,moeda
2025-06-14 05:20:00,46.75324675324703,0.0001979711612563051,0.0003301049349510643,-0.00013213377369475918,0.0,22.646403716175648,1,ADAUSDT
2025-06-14 05:25:00,47.36842105263181,0.00011342766755306766,0.000286769481471465,-0.00017334181391839734,0.026619666950284164,21.961953031724892,1,ADAUSDT
2025-06-14 05:30:00,38.02816901408407,1.3988432685185792e-05,0.00023221327171420915,-0.00021822483902902336,0.0,21.874282304519216,1,ADAUSDT
2025-06-14 05:35:00,43.58974358974352,2.3670075649850908e-05,0.00019050463250133752,-0.00016683455685148662,0.17470085470086544,20.981425161662038,1,ADAUSDT
2025-06-14 05:40:00,48.23529411764724,0.00010278053579992896,0.00017295981316105583,-7.017927736112687e-05,0.32062745098041023,19.42464860488553,1,ADAUSDT
2025-06-14 05:45:00,55.844155844155985,0.00017954479334436613,0.0001742768091977179,5.267984146648224e-06,0.5596379378197717,19.20564590946753,1,ADAUSDT
2025-06-14 05:50:00,43.83561643835588,0.00018180117981547728,0.00017578168332126978,6.019496494207493e-06,0.18242424242424632,18.63546704513869,1,ADAUSDT
2025-06-14 05:55:00,50.0,0.00022138323554266037,0.0001849019937655479,3.648124177711248e-05,0.3760606060606181,18.765101476043387,1,ADAUSDT
2025-06-14 06:00:00,50.68493150684927,0.00023391751583556886,0.0001947050981795521,3.921241765601676e-05,0.397575757575768,19.193486650191524,1,ADAUSDT
2025-06-14 06:05:00,50.0,0.0002809581341183254,0.00021195570536730677,6.90024287510186e-05,0.4473684210526376,18.614767124103455,1,ADAUSDT
2025-06-14 06:10:00,41.3793103448275,0.0001710217736945463,0.0002037689190327547,-3.274714533820839e-05,0.15820436238574476,17.939707828354223,1,ADAUSDT
2025-06-14 06:15:00,38.709677419354456,-1.2786164229505737e-05,0.00016045790238030261,-0.00017324406660980835,0.03465742468675225,19.07231364845983,1,ADAUSDT
2025-06-14 06:20:00,38.709677419354456,-0.00017260393708462551,9.384553448731699e-05,-0.0002664494715719425,0.0382526329734402,20.218993056008692,1,ADAUSDT
2025-06-14 06:25:00,41.37931034482697,-0.0003118047114061273,1.2715485308628126e-05,-0.00032452019671475545,0.18809742972454652,22.179777369734072,1,ADAUSDT
2025-06-14 06:30:00,38.55421686746946,-0.0004173118170837098,-7.328997516983946e-05,-0.00034402184191387034,0.02952673115459764,22.94993744221959,1,ADAUSDT
2025-06-14 06:35:00,47.191011235954676,-0.00041544630937129234,-0.00014172124201013004,-0.0002737250673611623,0.5143045013035419,21.543011035292977,1,ADAUSDT
2025-06-14 06:40:00,50.57471264367812,-0.000393295882424205,-0.00019203617009294505,-0.00020125971233125994,0.6952306652103806,19.32960981856928,1,ADAUSDT
2025-06-14 06:45:00,42.30769230769215,-0.00038741397091390795,-0.00023111173025713763,-0.00015630224065677032,0.21709014966934348,19.066004376392133,1,ADAUSDT
2025-06-14 06:50:00,31.578947368420202,-0.00043423111749796295,-0.0002717356077053027,-0.00016249550979266026,0.0,20.2507571236444,1,ADAUSDT
2025-06-14 06:55:00,34.17721518987335,-0.0004260766754484724,-0.00030260382125393663,-0.00012347285419453576,0.13599235729642892,22.603537058771455,1,ADAUSDT
2025-06-14 07:00:00,35.5263157894735,-0.0004467411248347819,-0.00033143128197010566,-0.00011530984286467624,0.20660377358493187,24.523288009999277,1,ADAUSDT
2025-06-14 07:05:00,27.848101265822862,-0.0005216578173757869,-0.0003694765890512419,-0.00015218122832454497,0.0,26.961200974227932,1,ADAUSDT
2025-06-14 07:10:00,28.57142857142857,-0.0005744084133281202,-0.0004104629539066176,-0.0001639454594215026,0.03182732760197216,29.378783391810128,1,ADAUSDT
2025-06-14 07:15:00,19.767441860465397,-0.0007208721746773117,-0.00047254479806075646,-0.0002483273766165552,0.0,30.84139514507407,1,ADAUSDT
